;ID;Name;Age;Overall;Position;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle
1867;192146;V. Ignatiev;31;75;RB;74;65;67;74;63;73;71;65;71;75;82;80;70;71;68;61;63;74;65;59;65;76;72;73;70;65;72;75;72
1868;208787;A. Thomasson;24;75;LM;70;67;63;78;64;74;71;54;73;77;68;74;76;71;83;76;70;67;54;74;62;65;71;76;57;76;57;66;55
1869;212883;D. Amartey;23;75;RB;62;46;70;77;68;70;44;32;68;70;70;74;65;70;66;75;84;86;82;69;82;74;47;58;51;69;74;79;73
1870;152211;R. ôzcan;34;75;GK;12;14;14;34;13;13;14;19;26;14;52;51;48;73;36;23;71;36;72;17;32;22;10;32;16;53;12;14;13
1871;203668;A. Donnarumma;27;75;LS;54;76;75;65;69;75;67;60;55;72;82;86;77;64;66;75;60;78;64;71;40;21;76;55;75;71;22;36;37
1872;199829;Timor;28;75;LCM;62;44;59;80;53;64;77;81;77;72;53;54;53;69;62;79;78;75;76;78;77;75;59;75;69;69;65;74;68
1873;211093;C. McGregor;25;75;CDM;66;70;44;79;49;75;73;62;65;77;82;78;86;72;84;67;48;90;67;72;73;70;70;70;56;78;67;69;64
1874;219797;R. Mart°nez;24;75;RS;58;74;67;68;64;75;63;27;61;76;78;83;76;74;66;75;78;65;81;65;59;30;74;63;68;67;40;25;23
1875;244373;V. Buyalskyi;25;75;LDM;64;68;38;75;52;75;54;50;69;73;70;72;86;76;88;66;54;78;34;72;47;75;69;75;49;73;65;74;69
1876;184469;H. Arter;28;75;CM;62;66;53;80;63;69;64;70;77;75;65;58;71;72;75;76;68;71;69;73;86;70;69;73;68;73;64;74;67
1877;208534;A. Mawson;24;75;LCB;23;48;79;68;40;56;22;24;66;65;57;58;47;66;49;53;76;56;83;21;69;75;25;43;32;65;76;75;72
1878;227222;F. Guilbert;23;75;RB;73;40;74;72;32;66;58;42;64;71;70;75;61;68;73;65;80;78;76;45;62;73;63;56;44;69;68;78;77
1879;229270;M. Lemos;22;75;CB;50;51;72;70;30;68;32;70;73;75;65;61;67;66;61;69;79;65;74;57;77;77;43;51;41;68;74;77;73
1880;202135;S. Sturaro;25;75;CM;68;55;68;77;74;76;64;64;75;77;74;74;74;69;67;78;67;80;78;77;86;75;73;69;68;74;76;78;77
1881;208535;A. Duncan;25;75;LCM;73;50;68;79;58;71;64;50;74;74;77;71;73;77;70;80;78;80;72;75;86;79;68;67;44;76;73;79;74
1882;215703;Marlon;22;75;RCB;43;40;71;72;33;64;57;46;69;72;63;71;60;65;59;61;64;66;78;36;76;77;36;46;58;66;75;73;75
1883;187800;M. Isla;30;75;RB;78;41;58;75;58;75;78;64;72;73;80;75;84;74;78;65;66;79;68;66;76;73;70;68;68;76;72;75;75
1884;225945;Thiago Maia;21;75;CDM;61;46;63;77;53;70;53;52;73;74;69;70;60;74;64;74;74;75;74;65;75;74;61;65;58;75;70;78;72
1885;230042;Y. Aãt Bennasser;21;75;CM;64;56;58;78;62;78;59;56;79;80;73;75;76;67;68;74;71;70;67;67;62;67;68;73;42;72;62;68;67
1886;176794;O. Toivonen;31;75;LS;72;78;76;77;74;74;72;73;76;76;51;50;64;74;51;78;55;76;78;76;66;45;74;76;71;75;31;37;39
1887;189338;J. Urretaviscaya;28;75;RW;75;68;54;73;66;75;75;70;66;76;84;86;77;72;73;78;66;72;60;67;56;30;73;72;61;73;29;35;30
1888;237211;Yuri Ribeiro;21;75;LB;75;46;67;73;53;74;67;50;65;76;78;77;79;76;78;66;75;77;64;46;65;73;70;68;41;73;71;71;71
1889;194203;N. Tomovi?;30;75;RB;70;22;68;64;25;62;31;37;66;68;68;68;66;70;66;70;74;69;77;41;80;76;56;46;41;67;70;80;80
1890;183966;F. Roncaglia;31;75;CB;68;38;70;69;25;59;67;52;81;69;61;67;65;72;69;80;80;65;72;73;74;79;51;59;35;70;70;80;78
1891;215199;R. Botta;28;75;RM;73;68;38;71;65;78;76;74;68;75;78;78;81;68;73;75;52;72;67;77;55;33;69;79;64;77;33;27;26
1892;225439;R. Mandragora;21;75;LCM;65;59;65;77;55;76;66;57;74;75;54;67;73;74;74;66;68;76;77;65;67;74;62;75;52;69;77;75;69
1893;186783;A. Adomah;30;75;RM;70;73;51;68;59;74;63;53;64;74;86;88;74;71;62;71;66;74;68;64;55;61;74;70;68;73;49;60;38
1894;235424;D. SamassÇkou;22;75;CM;57;42;59;75;37;68;55;34;71;73;68;78;77;76;77;60;74;80;67;54;70;77;55;72;56;78;73;75;74
1895;191648;M. Yoshida;29;75;CB;36;34;74;63;56;60;38;33;52;66;58;61;65;73;57;50;86;66;76;41;66;73;42;50;54;70;73;79;76
1896;193440;N. Viergever;28;75;LCB;60;42;72;68;41;63;45;39;69;67;67;73;65;71;67;64;76;85;74;48;81;75;55;50;48;68;76;74;76
1897;198817;R. Amalfitano;28;75;RDM;63;65;23;76;49;73;61;63;72;74;67;63;68;77;74;56;53;78;46;50;72;78;70;76;62;72;72;75;68
1898;211361;D. Cataldi;23;75;CM;70;66;60;79;65;72;67;70;76;77;74;69;73;70;75;75;55;68;65;75;74;71;67;73;52;68;67;69;68
1899;241827;Mart°n;22;75;RB;77;28;70;76;23;65;30;40;45;75;74;74;69;69;67;43;58;77;60;35;62;70;60;49;38;59;72;78;77
1900;194979;Tiago Pinto;30;75;LB;73;48;59;72;49;75;68;69;72;76;86;79;84;73;77;76;75;82;64;73;63;72;67;69;51;74;64;74;73
1901;211108;Fernandinho;25;75;CAM;70;67;44;69;58;78;67;60;64;77;80;80;72;74;79;75;87;78;66;71;63;50;75;66;63;74;56;50;49
1902;214692;C. Cueva;26;75;LM;70;67;53;74;53;76;73;63;68;76;84;83;81;74;82;70;67;63;48;64;48;49;74;69;67;60;44;32;31
1903;230564;M. Ga?inovi?;23;75;CM;69;72;47;78;61;81;60;51;72;79;78;78;90;73;79;65;64;77;53;63;65;55;69;76;62;65;61;64;65
1904;232869;G. Shoji;25;75;LCB;35;29;72;67;28;47;37;34;70;57;75;86;52;73;69;67;78;82;79;49;74;74;29;31;32;69;78;76;71
1905;138918;L. Rigoni;33;75;LCM;65;61;69;78;60;70;49;59;76;75;67;68;62;75;58;79;72;74;70;75;76;73;70;73;51;76;69;74;70
1906;205478;M. Krmen?°k;25;75;ST;55;77;76;64;66;69;56;53;43;71;72;76;70;72;57;69;58;65;84;65;78;23;78;60;67;59;17;25;20
1907;216742;M. Mevlja;28;75;LCB;52;34;73;70;48;55;42;42;72;58;71;69;65;71;52;47;63;71;81;32;63;78;35;54;47;75;78;78;77
1908;169638;C. Daniels;31;75;LB;75;55;67;74;53;74;69;68;69;74;74;69;70;74;72;70;76;73;68;62;64;74;71;71;72;70;72;76;75
1909;202151;K. Stafylidis;24;75;LB;77;48;51;73;68;72;76;81;74;75;76;79;73;74;75;89;70;70;72;85;85;64;41;41;46;66;75;78;80
1910;226215;Sabin Merino;26;75;LW;72;77;80;71;71;80;67;66;62;76;69;78;61;71;44;64;62;53;66;71;60;46;79;73;69;76;61;55;43
1911;202408;A. Flint;28;75;LCB;21;55;83;57;38;33;24;25;52;57;47;51;31;72;27;63;74;69;90;26;79;72;52;42;38;60;74;70;74
1912;235944;Brais MÇndez;21;75;RM;64;73;52;74;65;78;69;56;65;80;71;71;70;74;52;71;65;70;70;72;36;47;75;78;62;71;45;40;32
1913;225193;Merino;22;75;CM;59;62;75;78;58;76;68;69;74;78;61;62;64;70;60;66;69;68;74;67;73;75;70;76;58;68;58;74;65
1914;176553;S. Missiroli;32;75;RCM;69;65;61;77;67;72;68;60;73;77;66;66;63;75;36;69;64;76;62;60;60;73;74;72;64;76;64;72;65
1915;202410;Serantes;28;75;GK;17;18;19;21;13;16;22;13;39;25;55;65;58;71;41;44;72;44;52;14;27;11;13;43;18;56;25;20;23
1916;229034;V. Guzm†n;23;75;RCM;63;70;77;78;48;73;63;67;74;74;75;76;72;75;74;75;78;81;64;74;66;69;69;71;66;70;71;65;67
1917;178090;D. Biseswar;30;75;LM;71;66;42;74;65;80;85;69;72;76;74;73;77;72;80;75;70;63;63;76;54;31;70;72;40;68;42;24;23
1918;214955;E. Mas;29;75;LB;64;55;72;70;60;71;64;50;67;74;78;79;73;72;64;71;79;87;76;65;76;76;72;69;57;70;66;73;76
1919;179884;Nuno Pinto;31;75;LB;76;49;56;73;44;72;73;74;68;74;76;73;78;79;76;67;69;82;60;59;69;73;66;60;58;70;70;75;73
1920;216749;Carlos ManÇ;24;75;RM;69;70;64;71;72;80;81;42;60;74;84;84;89;73;90;77;66;63;37;72;55;49;79;74;65;73;38;34;33
1921;229037;Borja Valle;25;75;ST;75;79;55;71;69;77;69;58;66;76;73;74;74;76;59;79;72;72;65;71;42;40;79;60;65;63;56;39;40
1922;168621;Zeca;29;75;LDM;69;60;55;75;65;72;61;60;75;74;75;77;74;80;76;69;65;90;70;62;82;77;65;68;55;77;77;76;75
1923;189357;C. Toselli;30;75;GK;20;20;17;41;24;16;18;19;32;33;56;43;45;68;40;30;76;44;70;20;45;30;20;55;20;58;20;19;14
1924;200110;M. Bizot;27;75;GK;20;15;16;28;13;12;20;15;33;32;45;47;50;74;40;26;67;32;64;14;39;17;13;47;36;60;11;12;14
1925;207790;K. Ayhan;23;75;CB;68;35;69;74;41;64;82;74;71;68;65;66;67;75;64;83;86;68;77;71;75;74;50;65;47;75;75;76;73
1926;210862;Ricardo Ferreira;25;75;CB;29;26;77;65;34;41;32;32;53;61;50;50;51;71;49;46;44;60;77;22;76;77;51;33;43;75;81;78;75
1927;183982;N. Roux;30;75;ST;66;74;84;70;74;74;65;61;57;74;69;73;69;70;76;74;79;66;76;74;52;32;75;64;75;74;43;30;16
1928;212911;HernÉni;26;75;RM;72;64;55;70;67;80;74;59;55;77;92;92;86;73;70;68;62;60;59;65;42;21;75;67;68;78;38;19;23
1929;199601;M. Äa??ran;25;75;CDM;72;63;76;77;52;74;71;74;78;75;69;68;69;73;61;80;82;79;78;74;74;73;65;73;66;74;69;71;65
1930;136113;W. Morgan;34;75;RCB;17;19;76;55;23;58;14;18;47;61;30;30;28;76;48;52;73;50;87;35;79;75;39;49;17;68;76;76;75
1931;220337;J. Alonso;25;75;LB;68;54;73;65;39;63;41;39;69;68;64;74;66;69;62;58;73;76;85;55;79;74;55;56;41;70;69;74;73
1932;188337;M. Wakaso;27;75;CM;74;55;50;76;76;75;66;57;71;76;87;87;81;77;85;85;85;81;74;69;85;74;71;71;36;65;77;73;72
1933;245682;K. TraorÇ;26;75;CAM;66;64;51;74;61;75;72;73;71;76;81;72;82;74;67;55;51;71;54;62;57;41;77;76;71;78;26;33;32
1934;206003;Y. Mvogo;24;75;GK;13;10;24;24;19;18;14;20;22;27;43;41;58;71;57;22;71;28;74;14;37;13;13;58;20;30;28;18;12
1935;230323;Ka°qu?o Castro;34;75;GK;9;8;10;20;9;9;8;7;16;21;34;38;31;72;41;23;67;41;81;7;36;22;11;71;19;67;23;10;10
1936;245683;K. Fofana;26;75;ST;66;75;72;74;74;72;63;59;58;75;59;77;63;72;60;78;69;83;77;73;67;40;72;69;74;83;23;37;46
1937;211124;P. Hurtado;27;75;CAM;70;72;72;74;70;75;68;72;71;76;80;83;75;70;73;76;80;65;59;71;42;45;72;74;69;72;48;34;28
1938;214196;D. Bocanegra;31;75;RB;73;42;72;72;46;61;65;78;58;72;69;74;59;76;56;72;79;87;74;73;76;69;53;61;52;68;83;72;68
1939;227508;Melero;24;75;RCM;55;74;75;74;52;70;68;67;73;75;59;63;61;73;67;71;68;73;69;73;69;76;70;76;78;65;72;75;72
1940;194996;Borja Bast¢n;25;75;ST;51;75;76;68;76;66;68;46;54;74;51;62;62;73;34;78;53;63;91;72;61;23;78;65;72;70;55;32;24
1941;198581;O. Murillo;30;75;LCB;59;42;75;61;22;46;35;27;65;56;66;72;54;70;43;43;85;66;83;35;76;79;29;44;32;70;71;77;66
1942;202934;O. Onazi;25;75;RDM;67;51;53;74;68;72;70;50;74;75;83;78;90;71;91;78;55;85;68;77;69;74;68;72;60;65;70;75;73
1943;209846;C. GÅnter;25;75;LB;76;38;57;69;39;72;71;68;59;68;73;87;67;71;63;70;53;85;76;49;83;72;59;51;44;67;69;75;74
1944;211382;I. Amadou;25;75;CDM;45;39;65;76;29;65;34;32;73;68;69;73;63;76;68;75;74;77;82;62;80;76;42;65;51;67;74;76;70
1945;222390;Unai L¢pez;22;75;CM;71;74;51;75;55;75;73;79;74;76;74;72;75;70;89;63;74;79;54;71;72;69;68;73;46;62;57;72;59
1946;225719;K. Iheanacho;21;75;ST;49;77;60;67;73;77;69;64;61;76;78;78;72;71;68;75;62;69;70;72;61;21;79;65;73;71;28;25;23
1947;232119;C. SîyÅncÅ;22;75;LCB;46;37;68;56;48;57;39;37;55;59;67;72;64;69;58;65;68;67;78;42;81;71;42;49;52;59;69;84;80
1948;213689;B. Pearson;23;75;RDM;52;47;50;71;40;69;45;40;67;71;71;69;70;66;75;63;85;90;78;44;95;74;57;63;42;72;73;75;74
1949;211899;F. Niederlechner;27;75;ST;54;79;69;64;73;71;59;44;48;68;68;75;67;74;62;81;64;77;78;72;80;35;77;59;66;69;27;35;28
1950;205756;S. Denswil;25;75;LCB;44;46;76;73;43;63;68;76;70;68;45;53;60;71;53;83;55;64;85;60;76;71;41;64;63;74;75;75;75
1951;142780;G. Rodr°guez;34;75;LCB;38;45;80;63;23;57;50;46;65;67;62;67;64;71;58;69;81;66;78;36;81;75;32;65;72;75;74;73;71
1952;161468;P. Gui§az£;39;75;LCM;63;48;60;82;25;63;65;30;68;70;58;61;56;58;77;65;75;89;79;60;84;73;67;69;55;74;76;76;68
1953;220093;H. Hateboer;24;75;RM;77;55;63;75;52;77;41;30;70;75;76;82;64;74;64;72;74;86;72;58;71;65;67;67;47;67;73;77;75
1954;215998;I. Fern†ndez;28;75;RCM;71;64;56;76;62;78;73;69;74;75;75;75;74;72;66;74;33;82;70;76;72;62;70;75;61;72;67;62;56
1955;231102;L. Blas;20;75;LDM;77;67;58;77;70;79;69;52;74;79;84;71;79;62;74;72;62;63;60;72;64;57;69;69;65;68;27;62;60
1956;235454;M. Sarr;19;75;LCB;68;49;73;74;37;62;68;40;69;67;74;72;74;72;70;50;78;79;79;40;68;74;59;63;44;78;72;77;75
1957;146111;Mikel Rico;33;75;CM;55;61;58;75;53;62;52;63;76;70;54;39;68;80;73;80;79;79;76;64;72;78;69;77;60;82;69;77;75
1958;234943;F. Neuhaus;21;75;RCM;59;59;54;77;61;77;66;41;74;78;74;67;78;77;75;68;54;75;58;73;57;59;64;78;49;74;64;59;64
1959;124607;S. ?nan;33;75;RDM;78;68;61;80;62;73;83;85;79;78;55;45;58;70;61;78;68;66;65;78;60;62;63;80;84;75;70;65;58
1960;149184;C. Maggio;36;75;RB;77;67;74;74;79;70;71;55;72;77;68;72;74;76;68;75;86;79;77;69;72;67;74;58;57;78;74;75;75
1961;196801;Mexer;29;75;LCB;40;44;72;72;50;59;55;32;55;69;52;67;66;66;64;49;75;74;79;59;78;75;43;54;38;75;73;75;74
1962;149185;F. Magnanelli;33;75;CDM;61;45;61;72;60;56;62;61;71;72;67;65;63;72;64;68;55;69;70;66;85;79;53;70;57;82;78;76;75
1963;219841;J. Figal;24;75;LCB;57;42;74;73;28;69;44;30;68;73;73;71;73;76;63;61;78;79;73;45;75;76;35;57;37;73;72;76;67
1964;207554;V. Claesson;26;75;RM;65;72;40;74;64;71;69;64;69;74;72;74;76;76;63;75;48;88;64;74;68;38;73;77;63;77;43;43;46
1965;207555;F. Helander;25;75;CB;30;28;74;52;21;52;39;40;48;54;46;52;54;68;54;58;68;63;83;25;80;77;24;45;34;63;80;78;74
1966;211907;J. Gondorf;30;75;RM;68;63;59;78;59;73;72;73;73;74;72;66;74;74;83;72;83;90;75;69;83;68;65;74;62;72;67;69;73
1967;210372;R. Ghezzal;26;75;RM;74;71;56;76;59;80;80;74;71;80;73;72;76;63;73;74;59;68;61;75;50;27;73;76;68;74;25;24;23
1968;213956;Adama;22;75;RW;72;61;40;66;52;89;65;42;56;83;97;96;81;63;83;74;73;75;83;55;54;29;62;57;47;70;16;26;23
1969;222148;O. Duda;23;75;CAM;62;77;49;76;70;79;68;75;69;80;70;67;76;72;75;75;70;78;55;53;60;26;68;75;56;78;63;58;44
1970;224196;R. Bensebaini;23;75;LB;73;49;74;72;43;68;58;37;64;73;69;68;59;75;60;49;80;77;79;43;83;75;62;58;43;71;73;75;74
1971;212933;L. Depoitre;29;75;ST;42;74;84;71;70;64;46;29;59;73;48;58;35;73;48;80;69;69;90;64;77;32;78;65;62;68;35;46;38
1972;241095;N. Vla?i?;20;75;LCM;69;68;51;75;66;83;62;58;67;76;77;80;78;73;74;73;55;71;66;69;63;26;64;72;66;66;54;55;37
1973;188103;Rochina;27;75;RCM;69;72;54;77;68;80;76;72;71;78;74;72;69;70;68;78;67;69;73;80;65;50;73;76;69;69;53;54;44
1974;201417;M. Doherty;26;75;RWB;71;57;62;74;46;74;62;45;69;75;74;78;69;68;68;72;82;89;73;62;73;69;71;66;48;67;69;71;72
1975;204233;C. Musonda;21;75;RW;72;66;39;73;52;82;69;59;70;79;89;80;92;72;84;70;38;60;41;62;32;21;68;67;55;66;24;20;22
1976;210377;Jo?o Teixeira;25;75;CAM;60;66;46;75;44;77;60;56;72;76;76;69;73;75;74;64;52;66;65;70;42;28;71;74;56;68;44;34;31
1977;165321;S. Ward;32;75;LB;73;57;73;73;66;71;69;55;68;73;63;60;63;79;62;70;72;78;72;54;80;76;60;64;62;73;77;76;75
1978;221130;Y. Cardinale;24;75;GK;20;14;16;52;20;25;13;18;41;30;53;40;43;68;47;25;57;36;76;20;37;15;12;48;23;57;9;14;16
1979;135883;S. Francis;33;75;RB;72;25;72;73;26;67;51;61;67;70;49;54;51;73;58;70;67;55;77;62;75;72;57;63;44;71;74;79;76
1980;230348;Lafortiscinho;26;75;LB;73;48;72;66;58;72;80;65;74;71;81;83;80;68;70;54;73;81;62;58;75;73;58;57;55;68;75;72;76
1981;188876;M. Valdifiori;32;75;CDM;75;46;65;84;59;70;72;72;84;79;54;53;65;68;62;68;63;55;66;68;76;75;53;80;52;72;67;70;66
1982;190156;RubÇn PÇrez;29;75;LCM;52;43;56;78;26;62;55;57;71;72;54;45;63;72;67;79;73;77;71;71;87;83;58;74;50;71;50;80;71
1983;197837;D. Boyata;27;75;RCB;46;20;76;66;36;57;34;13;56;61;66;72;62;55;59;56;85;77;90;25;77;73;47;32;13;55;68;75;73
1984;198861;N. Mendy;26;75;RDM;67;49;65;79;43;71;69;54;72;76;71;68;74;74;87;62;76;77;68;64;78;74;55;63;55;70;70;75;74
1985;217805;A. Mart°n Arias;25;75;GK;20;19;14;29;12;18;17;14;22;22;62;42;35;71;57;18;66;35;65;15;25;27;19;28;23;35;20;18;16
1986;228302;Pedraza;22;75;LM;78;72;56;70;52;78;65;57;66;77;80;84;72;72;57;78;61;75;69;66;58;48;70;66;64;65;51;55;56
1987;182736;Ricardo;35;75;GK;13;13;11;23;19;16;14;13;22;16;36;31;48;71;38;19;73;41;67;11;35;21;11;30;24;48;12;12;10
1988;3281;Tarantini;34;75;RCM;62;64;77;78;69;71;65;57;73;75;51;52;57;78;52;75;69;54;78;73;75;76;72;77;66;82;72;71;59
1989;204497;K. Stîger;24;75;RDM;74;67;45;74;63;76;68;63;77;75;74;66;76;69;77;69;58;77;60;71;50;35;68;79;49;68;38;29;35
1990;210897;C. Mbemba;23;75;CB;47;52;74;63;37;63;29;28;64;68;70;75;68;63;63;79;85;68;83;42;73;72;52;43;31;68;69;77;76
1991;201938;A. Limbombe;23;75;LW;83;66;36;69;70;78;77;66;59;76;88;90;90;69;83;79;77;71;56;74;61;48;70;52;46;71;63;58;53
1992;175314;K. McDonald;29;75;RDM;69;54;56;76;50;66;63;56;71;74;47;50;53;75;61;71;68;70;77;64;76;74;60;68;48;78;76;75;64
1993;208339;O. Niasse;28;75;ST;56;77;74;64;74;75;63;39;35;73;78;72;68;70;67;76;71;74;72;71;64;35;77;61;67;67;19;23;24
1994;215251;G. Herrera;26;75;GK;17;17;20;29;18;20;12;21;18;20;53;45;39;70;54;24;56;40;63;12;27;28;12;16;28;43;24;15;17
1995;220883;R. BorrÇ;22;75;RS;63;76;72;70;72;77;79;67;61;74;82;80;82;71;80;75;79;69;68;68;67;35;75;72;66;77;41;33;22
1996;190931;E. Zukanovi?;31;75;CB;66;25;78;66;27;50;76;79;66;63;61;54;45;73;39;85;52;66;84;69;70;73;38;51;69;75;75;77;74
1997;236245;A. Elis;22;75;RM;64;73;65;65;66;78;60;57;58;77;91;90;78;74;63;72;73;73;72;65;68;33;74;71;65;68;26;21;25
1998;174549;M. Fern†ndez;32;75;LDM;75;61;50;78;70;78;80;82;76;80;75;71;76;71;74;78;66;64;60;75;50;60;70;78;72;76;58;60;56
1999;213974;D. Rodr°guez;28;75;RCM;66;43;68;68;42;55;65;47;78;75;72;53;71;75;75;78;76;78;69;77;78;77;50;55;58;68;75;77;78
2000;199383;T. Klose;30;75;CB;24;29;81;66;32;27;38;26;68;52;48;46;33;73;31;64;58;65;84;35;73;74;37;54;39;73;75;76;74
2001;201943;A. Cornelius;25;75;ST;42;75;79;67;67;67;45;56;43;74;67;69;49;68;60;77;72;66;93;68;72;28;76;56;65;71;54;26;12
2002;211927;Kwon Chang Hoon;24;75;RM;74;72;64;76;63;75;75;66;70;78;76;73;80;77;84;75;50;71;53;76;72;61;70;75;55;76;41;54;53
2003;226777;C. Larin;23;75;ST;35;77;76;62;60;67;43;22;21;69;69;73;61;71;44;82;63;69;86;68;63;22;74;53;63;64;21;18;20
2004;234201;Tchà Tchà;25;75;CM;70;62;54;75;67;78;71;66;72;76;82;78;79;73;79;73;59;76;50;72;57;68;69;75;68;70;75;70;68
2005;195033;M. Leckie;27;75;RM;76;68;72;68;65;76;72;36;54;75;91;89;75;70;78;74;87;77;70;67;73;54;73;65;69;67;63;48;40
2006;214491;L. Qui§ones;27;75;LM;71;73;51;69;70;76;61;40;66;75;90;93;88;73;67;71;56;62;63;67;59;21;73;70;54;72;47;23;23
2007;192476;FontÖs;28;75;CB;60;45;72;75;46;58;58;52;77;67;32;31;54;75;35;58;45;41;84;47;77;80;43;56;52;69;65;79;75
2008;169181;K. Vermeer;32;75;GK;13;13;16;53;11;25;16;13;33;39;60;55;64;71;57;24;80;36;57;13;35;25;19;66;30;64;14;16;14
2009;172768;A. Surman;31;75;LCM;68;63;59;82;55;67;61;68;77;77;59;53;59;75;72;68;70;72;65;67;68;66;66;78;67;76;66;68;61
2010;198113;M. Hîger;28;75;CM;72;65;67;74;72;71;72;61;72;75;55;49;62;77;61;75;77;86;77;70;79;80;70;72;74;79;73;75;73
2011;157665;S. Dann;31;75;CB;30;40;81;59;29;38;30;29;58;60;38;33;42;77;51;52;66;56;77;32;72;77;36;48;30;70;77;76;75
2012;244193;Jovane Cabral;20;75;LM;70;65;57;68;65;81;76;57;55;77;87;86;88;75;83;69;72;71;68;67;56;23;73;68;63;80;37;35;28
2013;180706;C. Cathcart;29;75;RCB;39;29;76;71;30;47;39;39;62;59;40;47;59;70;56;56;67;59;77;41;72;73;27;47;28;70;75;79;76
2014;220132;Zald£a;26;75;RB;77;25;75;78;23;55;53;41;55;68;69;69;63;68;71;48;67;65;60;40;78;76;49;34;32;63;71;78;79
2015;194020;PelÇ;26;75;CDM;59;50;65;77;58;66;54;65;71;72;63;60;67;75;63;73;71;77;74;66;82;75;64;66;77;74;73;75;73
2016;184037;M. Kelly;28;75;CB;70;38;76;68;39;58;60;35;64;67;46;52;56;73;53;61;68;61;76;38;71;72;42;39;58;74;75;77;76
2017;189157;Y. Bolasie;29;75;LM;75;64;51;71;51;79;65;49;67;81;79;84;79;73;74;80;63;70;74;68;76;31;69;68;65;77;29;34;17
2018;215270;L. Zelaray†n;26;75;CAM;71;64;50;73;69;79;74;75;72;75;78;75;91;69;76;73;81;72;59;65;50;44;69;78;67;61;50;43;35
2019;158438;Gelson Fernandes;31;75;LCM;62;51;63;72;55;64;57;55;69;67;66;60;66;72;67;67;70;90;75;55;87;79;61;68;50;71;73;74;69
2020;187366;D. Glushakov;31;75;LCM;70;70;66;78;68;72;50;59;73;78;71;70;70;75;74;82;80;80;71;78;73;73;75;75;75;82;68;73;71
2021;221671;Lee Jae Sung;25;75;CAM;65;69;66;78;65;73;65;58;74;74;69;67;76;73;62;69;57;91;69;73;77;67;70;80;44;79;49;54;50
2022;175847;Baiano;31;75;RB;74;56;63;69;50;74;63;38;63;72;76;77;77;73;76;69;77;83;67;66;76;75;69;50;49;71;74;75;73
2023;212456;A. Hurtado;31;75;ST;65;73;68;70;72;81;63;61;69;74;92;91;91;70;75;74;76;75;71;71;58;40;73;68;67;64;40;51;48
2024;162280;A. Mierzejewski;31;75;RM;68;75;66;76;71;77;71;72;69;76;75;69;73;73;78;77;75;77;70;73;73;55;71;74;64;73;45;36;33
2025;226537;V. Janssen;24;75;ST;35;77;74;75;65;67;54;39;40;75;60;62;59;75;66;83;73;57;77;68;78;19;78;64;81;74;39;23;22
2026;196073;E. Paredes;37;75;RS;62;81;70;69;66;73;69;75;69;75;68;67;70;72;68;71;72;68;80;71;55;30;80;69;78;70;37;22;29
2027;215018;B. Alem†n;28;75;CAM;72;67;60;73;66;76;80;78;71;74;78;80;76;70;65;79;70;71;73;78;66;69;74;73;69;69;65;66;64
2028;234986;P. Retsos;19;75;CB;57;26;70;77;26;46;31;29;62;65;69;74;67;72;54;60;74;76;74;33;69;75;37;42;33;73;72;79;73
2029;237034;J. Hern†ndez;19;75;ST;58;78;69;67;54;72;43;68;59;65;88;83;71;74;72;73;72;74;76;74;40;23;75;61;70;59;44;33;37
2030;191210;S. Corchia;27;75;RB;76;58;70;73;58;75;78;80;74;75;74;73;74;73;77;75;69;68;67;69;71;74;72;67;67;68;75;74;75
2031;204523;RubÇn Pardo;25;75;CM;62;68;48;78;42;75;73;73;75;76;64;65;72;75;74;70;65;55;57;73;58;66;69;80;69;69;53;74;62
2032;214763;P. Goltz;33;75;LCB;55;48;75;64;53;56;73;68;66;62;54;64;54;70;48;70;73;67;85;60;85;70;45;59;66;71;75;73;69
2033;215531;D. TÅrÅá;25;75;RM;80;61;42;79;60;76;82;79;80;76;77;74;83;73;76;80;58;81;65;75;67;64;62;75;74;74;51;61;55
2034;212204;B. Mechele;25;75;CB;47;33;78;56;27;46;30;33;54;61;60;65;57;67;57;56;66;73;79;24;76;75;30;34;35;65;79;78;75
2035;230381;Kaimo Lima;34;75;RCB;70;50;75;74;59;68;52;70;77;70;76;78;60;71;59;79;76;61;77;76;68;76;59;58;66;76;74;76;70
2036;188397;R. Rodelin;28;75;CAM;75;74;80;72;75;75;69;65;71;77;68;68;69;73;55;73;80;82;76;71;42;54;75;72;68;66;44;30;19
2037;152814;Bobì;33;75;ST;66;78;78;69;74;70;53;43;58;68;67;64;69;75;66;79;76;67;79;68;58;29;75;68;80;78;23;22;19
2038;157678;L. Ciman;32;75;RCB;62;46;74;73;54;63;68;69;80;72;65;64;66;74;68;79;76;73;70;64;79;75;55;64;47;72;78;72;78
2039;177134;D. Ba;33;75;ST;69;74;68;71;74;71;76;73;65;73;72;72;57;74;53;77;76;65;78;68;63;46;78;68;87;78;35;48;45
2040;177390;H. Medunjanin;33;75;LDM;66;67;51;78;65;79;80;80;75;75;65;57;63;76;42;83;67;72;74;78;66;64;66;76;71;72;60;71;58
